phase,dataset,model,prompt_type,temperature,run_num,CVE_ID,true_score,true_severity,true_AV,true_AC,true_PR,true_UI,true_S,true_C,true_I,true_A,true_vector,raw_response,parse_status,pred_AV,pred_AC,pred_PR,pred_UI,pred_S,pred_C,pred_I,pred_A,AV_correct,AC_correct,PR_correct,UI_correct,S_correct,C_correct,I_correct,A_correct,exact_match,computed_score,score_error,predicted_severity,severity_correct,inference_time_s
phase1,pilot_40,llama3.1,few_shot,0.7,1,CVE-2025-62712,8.1,High,N,L,L,N,U,H,H,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""L"", ""A"": ""H""}",success,N,L,L,N,U,H,L,H,True,True,True,True,True,True,False,False,False,8.3,0.2,High,True,1.94
phase1,pilot_40,llama3.1,zero_shot,0.3,1,CVE-2025-8850,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""L"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""L"",
  ""I"": ""L"",
  ""A"": ""L""
}",success,N,L,L,N,U,L,L,L,True,True,True,True,True,False,False,False,False,6.3,2.5,Medium,False,2.27
phase1,pilot_40,llama3.1,zero_shot,0.5,1,CVE-2025-8850,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""L"",
  ""I"": ""L"",
  ""A"": ""L""
}",success,N,L,N,N,U,L,L,L,True,True,False,True,True,False,False,False,False,7.3,1.5,High,True,2.27
phase1,pilot_40,llama3.1,zero_shot,0.7,1,CVE-2025-8850,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""L"",
  ""I"": ""L"",
  ""A"": ""L""
}",success,N,L,N,N,U,L,L,L,True,True,False,True,True,False,False,False,False,7.3,1.5,High,True,2.27
phase1,pilot_40,llama3.1,few_shot,0.3,1,CVE-2025-8850,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""L"", ""A"": ""L""}",success,N,L,L,N,U,L,L,L,True,True,True,True,True,False,False,False,False,6.3,2.5,Medium,False,1.95
phase1,pilot_40,llama3.1,few_shot,0.5,1,CVE-2025-8850,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""N"", ""A"": ""N""}",success,N,L,L,N,U,L,N,N,True,True,True,True,True,False,False,False,False,4.3,4.5,Medium,False,1.93
phase1,pilot_40,llama3.1,few_shot,0.7,1,CVE-2025-8850,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""L"", ""A"": ""N""}",success,N,L,L,N,U,L,L,N,True,True,True,True,True,False,False,False,False,5.4,3.4,Medium,False,1.95
phase1,pilot_40,llama3.1,zero_shot,0.3,1,CVE-2011-10035,7.0,High,L,H,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""L"",
  ""AC"": ""L"",
  ""PR"": ""L"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,L,L,L,N,U,H,H,H,True,False,True,True,True,True,True,True,False,7.8,0.8,High,True,2.27
phase1,pilot_40,llama3.1,zero_shot,0.5,1,CVE-2011-10035,7.0,High,L,H,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""L"",
  ""AC"": ""L"",
  ""PR"": ""L"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,L,L,L,N,U,H,H,H,True,False,True,True,True,True,True,True,False,7.8,0.8,High,True,2.28
phase1,pilot_40,llama3.1,zero_shot,0.7,1,CVE-2011-10035,7.0,High,L,H,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""L"",
  ""AC"": ""L"",
  ""PR"": ""L"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,L,L,L,N,U,H,H,H,True,False,True,True,True,True,True,True,False,7.8,0.8,High,True,2.27
phase1,pilot_40,llama3.1,few_shot,0.3,1,CVE-2011-10035,7.0,High,L,H,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""L"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""L"", ""A"": ""L""}",success,L,L,L,N,U,N,L,L,True,False,True,True,True,False,False,False,False,4.4,2.6,Medium,False,1.97
phase1,pilot_40,llama3.1,few_shot,0.5,1,CVE-2011-10035,7.0,High,L,H,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""L"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""L"", ""A"": ""L""}",success,L,L,L,N,U,N,L,L,True,False,True,True,True,False,False,False,False,4.4,2.6,Medium,False,1.97
phase1,pilot_40,llama3.1,few_shot,0.7,1,CVE-2011-10035,7.0,High,L,H,L,N,U,H,H,H,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""L"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""L"", ""A"": ""L""}",success,L,L,L,N,U,N,L,L,True,False,True,True,True,False,False,False,False,4.4,2.6,Medium,False,1.95
phase1,pilot_40,llama3.1,zero_shot,0.3,1,CVE-2013-10073,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""L"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,L,N,U,H,H,H,True,True,True,True,True,True,True,True,True,8.8,0.0,High,True,2.3
phase1,pilot_40,llama3.1,zero_shot,0.5,1,CVE-2013-10073,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""L"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,L,N,U,H,H,H,True,True,True,True,True,True,True,True,True,8.8,0.0,High,True,2.32
phase1,pilot_40,llama3.1,zero_shot,0.7,1,CVE-2013-10073,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""L"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,L,N,U,H,H,H,True,True,True,True,True,True,True,True,True,8.8,0.0,High,True,2.29
phase1,pilot_40,llama3.1,few_shot,0.3,1,CVE-2013-10073,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,L,N,U,H,H,H,True,True,True,True,True,True,True,True,True,8.8,0.0,High,True,1.93
phase1,pilot_40,llama3.1,few_shot,0.5,1,CVE-2013-10073,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""H"", ""UI"": ""R"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,H,R,U,H,H,H,True,True,False,False,True,True,True,True,False,6.8,2.0,Medium,False,1.93
phase1,pilot_40,llama3.1,few_shot,0.7,1,CVE-2013-10073,8.8,High,N,L,L,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,L,N,U,H,H,H,True,True,True,True,True,True,True,True,True,8.8,0.0,High,True,1.95
phase1,pilot_40,llama3.1,zero_shot,0.3,1,CVE-2025-7176,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.28
phase1,pilot_40,llama3.1,zero_shot,0.5,1,CVE-2025-7176,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.29
phase1,pilot_40,llama3.1,zero_shot,0.7,1,CVE-2025-7176,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.24
phase1,pilot_40,llama3.1,few_shot,0.3,1,CVE-2025-7176,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.9
phase1,pilot_40,llama3.1,few_shot,0.5,1,CVE-2025-7176,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.94
phase1,pilot_40,llama3.1,few_shot,0.7,1,CVE-2025-7176,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.93
phase1,pilot_40,llama3.1,zero_shot,0.3,1,CVE-2025-7178,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.3
phase1,pilot_40,llama3.1,zero_shot,0.5,1,CVE-2025-7178,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.27
phase1,pilot_40,llama3.1,zero_shot,0.7,1,CVE-2025-7178,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.27
phase1,pilot_40,llama3.1,few_shot,0.3,1,CVE-2025-7178,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.93
phase1,pilot_40,llama3.1,few_shot,0.5,1,CVE-2025-7178,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.94
phase1,pilot_40,llama3.1,few_shot,0.7,1,CVE-2025-7178,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.97
phase1,pilot_40,llama3.1,zero_shot,0.3,1,CVE-2025-7179,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.3
phase1,pilot_40,llama3.1,zero_shot,0.5,1,CVE-2025-7179,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.27
phase1,pilot_40,llama3.1,zero_shot,0.7,1,CVE-2025-7179,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.29
phase1,pilot_40,llama3.1,few_shot,0.3,1,CVE-2025-7179,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.93
phase1,pilot_40,llama3.1,few_shot,0.5,1,CVE-2025-7179,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.92
phase1,pilot_40,llama3.1,few_shot,0.7,1,CVE-2025-7179,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.95
phase1,pilot_40,llama3.1,zero_shot,0.3,1,CVE-2025-7180,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.3
phase1,pilot_40,llama3.1,zero_shot,0.5,1,CVE-2025-7180,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.29
phase1,pilot_40,llama3.1,zero_shot,0.7,1,CVE-2025-7180,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.27
phase1,pilot_40,llama3.1,few_shot,0.3,1,CVE-2025-7180,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.01
phase1,pilot_40,llama3.1,few_shot,0.5,1,CVE-2025-7180,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.92
phase1,pilot_40,llama3.1,few_shot,0.7,1,CVE-2025-7180,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.95
phase1,pilot_40,llama3.1,zero_shot,0.3,1,CVE-2025-7181,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.31
phase1,pilot_40,llama3.1,zero_shot,0.5,1,CVE-2025-7181,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.29
phase1,pilot_40,llama3.1,zero_shot,0.7,1,CVE-2025-7181,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.29
phase1,pilot_40,llama3.1,few_shot,0.3,1,CVE-2025-7181,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.93
phase1,pilot_40,llama3.1,few_shot,0.5,1,CVE-2025-7181,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.94
phase1,pilot_40,llama3.1,few_shot,0.7,1,CVE-2025-7181,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.93
phase1,pilot_40,llama3.1,zero_shot,0.3,1,CVE-2025-7183,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.29
phase1,pilot_40,llama3.1,zero_shot,0.5,1,CVE-2025-7183,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.32
phase1,pilot_40,llama3.1,zero_shot,0.7,1,CVE-2025-7183,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,2.3
phase1,pilot_40,llama3.1,few_shot,0.3,1,CVE-2025-7183,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.96
phase1,pilot_40,llama3.1,few_shot,0.5,1,CVE-2025-7183,9.8,Critical,N,L,N,N,U,H,H,H,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,True,True,True,True,9.8,0.0,Critical,True,1.95
