phase,dataset,model,prompt_type,temperature,run_num,CVE_ID,true_score,true_severity,true_AV,true_AC,true_PR,true_UI,true_S,true_C,true_I,true_A,true_vector,raw_response,parse_status,pred_AV,pred_AC,pred_PR,pred_UI,pred_S,pred_C,pred_I,pred_A,AV_correct,AC_correct,PR_correct,UI_correct,S_correct,C_correct,I_correct,A_correct,exact_match,computed_score,score_error,predicted_severity,severity_correct,inference_time_s
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-48569,5.5,Medium,L,L,L,N,U,N,N,H,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""N"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,N,H,H,False,True,False,True,True,True,False,True,False,9.1,3.6,Critical,False,2.26
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-48569,5.5,Medium,L,L,L,N,U,N,N,H,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"{""AV"": ""L"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""N"", ""A"": ""H""}",success,L,L,N,N,U,N,N,H,True,True,False,True,True,True,True,True,False,6.2,0.7,Medium,True,1.94
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-48608,5.5,Medium,L,L,L,N,U,H,N,N,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""L"",
  ""I"": ""L"",
  ""A"": ""L""
}",success,N,L,N,N,U,L,L,L,False,True,False,True,True,False,False,False,False,7.3,1.8,High,False,2.27
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-48608,5.5,Medium,L,L,L,N,U,H,N,N,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"{""AV"": ""L"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""N"", ""A"": ""N""}",success,L,L,N,N,U,L,N,N,True,True,False,True,True,False,True,True,False,4.0,1.5,Medium,True,1.93
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-12832,4.3,Medium,N,L,L,N,U,L,N,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,False,True,True,False,False,False,False,9.8,5.5,Critical,False,2.3
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-12832,4.3,Medium,N,L,L,N,U,L,N,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""L"", ""A"": ""L""}",success,N,L,L,N,U,H,L,L,True,True,True,True,True,False,False,False,False,7.6,3.3,High,False,1.98
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-64497,6.5,Medium,N,L,L,N,U,H,N,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""N"",
  ""I"": ""N"",
  ""A"": ""N""
}",success,N,L,N,N,U,N,N,N,True,True,False,True,True,False,True,True,False,0.0,,Unknown,False,2.27
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-64497,6.5,Medium,N,L,L,N,U,H,N,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""N"", ""A"": ""N""}",success,N,L,L,N,U,L,N,N,True,True,True,True,True,False,True,True,False,4.3,2.2,Medium,True,1.96
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-64498,4.3,Medium,N,L,N,R,U,N,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""R"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,R,U,H,H,H,True,True,True,True,True,False,False,False,False,8.8,4.5,High,False,2.26
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-64498,4.3,Medium,N,L,N,R,U,N,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""R"", ""S"": ""U"", ""C"": ""L"", ""I"": ""L"", ""A"": ""L""}",success,N,L,L,R,U,L,L,L,True,True,False,True,True,False,True,False,False,5.5,1.2,Medium,True,1.95
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-64499,5.4,Medium,N,L,N,R,U,N,L,L,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,False,True,False,False,False,False,9.8,4.4,Critical,False,2.27
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-64499,5.4,Medium,N,L,N,R,U,N,L,L,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""L"", ""A"": ""L""}",success,N,L,N,N,U,L,L,L,True,True,True,False,True,False,True,True,False,7.3,1.9,High,False,1.97
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-64760,4.3,Medium,N,L,N,R,U,N,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,False,True,False,False,False,False,9.8,5.5,Critical,False,2.24
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-64760,4.3,Medium,N,L,N,R,U,N,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""N"", ""A"": ""L""}",success,N,L,N,N,U,H,N,L,True,True,True,False,True,False,False,False,False,8.2,3.9,High,False,1.95
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-65962,4.3,Medium,N,L,N,R,U,N,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,False,True,False,False,False,False,9.8,5.5,Critical,False,1.89
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-65962,4.3,Medium,N,L,N,R,U,N,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""N"", ""A"": ""N""}",success,N,L,L,N,U,L,N,N,True,True,False,False,True,False,False,True,False,4.3,0.0,Medium,True,1.94
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-66202,6.5,Medium,N,L,N,N,U,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,False,False,False,False,9.8,3.3,Critical,False,2.28
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-66202,6.5,Medium,N,L,N,N,U,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,False,False,False,False,9.8,3.3,Critical,False,1.97
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-66490,6.5,Medium,N,L,N,N,U,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,False,False,False,False,9.8,3.3,Critical,False,2.28
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-66490,6.5,Medium,N,L,N,N,U,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""N"", ""A"": ""H""}",success,N,L,N,N,U,H,N,H,True,True,True,True,True,False,False,False,False,9.1,2.6,Critical,False,1.96
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-10573,6.1,Medium,N,L,N,R,C,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""R"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,R,U,H,H,H,True,True,True,True,False,False,False,False,False,8.8,2.7,High,False,2.26
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-10573,6.1,Medium,N,L,N,R,C,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""R"", ""S"": ""U"", ""C"": ""H"", ""I"": ""N"", ""A"": ""N""}",success,N,L,N,R,U,H,N,N,True,True,True,True,False,False,False,True,False,6.5,0.4,Medium,True,1.94
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-12558,4.3,Medium,N,L,L,N,U,L,N,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,L,N,U,H,H,H,True,True,True,True,True,False,False,False,False,8.8,4.5,High,False,1.92
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-12558,4.3,Medium,N,L,L,N,U,L,N,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""N"", ""A"": ""N""}",success,N,L,L,N,U,L,N,N,True,True,True,True,True,True,True,True,True,4.3,0.0,Medium,True,1.96
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-13642,5.4,Medium,N,L,L,N,U,L,L,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,L,N,U,H,H,H,True,True,True,True,True,False,False,False,False,8.8,3.4,High,False,1.88
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-13642,5.4,Medium,N,L,L,N,U,L,L,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""N"", ""A"": ""N""}",success,N,L,L,N,U,H,N,N,True,True,True,True,True,False,False,True,False,6.5,1.1,Medium,True,1.93
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-14331,6.5,Medium,N,L,N,N,U,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,False,False,False,False,9.8,3.3,Critical,False,2.28
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-14331,6.5,Medium,N,L,N,N,U,L,L,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,True,True,True,False,False,False,False,9.8,3.3,Critical,False,1.92
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-14345,5.4,Medium,N,L,L,N,U,N,L,L,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""L"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,L,H,H,True,True,False,True,True,False,False,False,False,9.4,4.0,Critical,False,2.3
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-14345,5.4,Medium,N,L,L,N,U,N,L,L,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""L"", ""A"": ""L""}",success,N,L,N,N,U,L,L,L,True,True,False,True,True,False,True,True,False,7.3,1.9,High,False,1.96
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-40806,5.3,Medium,N,L,N,N,U,L,N,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""N"",
  ""I"": ""L"",
  ""A"": ""L""
}",success,N,L,N,N,U,N,L,L,True,True,True,True,True,False,False,False,False,6.5,1.2,Medium,True,2.27
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-40806,5.3,Medium,N,L,N,N,U,L,N,N,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""N"", ""A"": ""L""}",success,N,L,N,N,U,L,N,L,True,True,True,True,True,True,True,False,False,6.5,1.2,Medium,True,1.93
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-40807,5.4,Medium,N,L,L,N,U,L,L,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""L"",
  ""I"": ""L"",
  ""A"": ""L""
}",success,N,L,N,N,U,L,L,L,True,True,False,True,True,True,True,False,False,7.3,1.9,High,False,2.26
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-40807,5.4,Medium,N,L,L,N,U,L,L,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""L"", ""A"": ""N""}",success,N,L,L,N,U,L,L,N,True,True,True,True,True,True,True,True,True,5.4,0.0,Medium,True,1.95
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-40819,4.3,Medium,N,L,L,N,U,N,L,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,H,H,True,True,False,True,True,False,False,False,False,9.8,5.5,Critical,False,2.3
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-40819,4.3,Medium,N,L,L,N,U,N,L,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,N,N,U,H,H,H,True,True,False,True,True,False,False,False,False,9.8,5.5,Critical,False,1.94
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-40830,6.7,Medium,L,L,H,N,U,H,H,H,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,L,N,U,H,H,H,False,True,False,True,True,True,True,True,False,8.8,2.1,High,False,1.89
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-40830,6.7,Medium,L,L,H,N,U,H,H,H,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,"{""AV"": ""L"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""H"", ""A"": ""H""}",success,L,L,L,N,U,L,H,H,True,True,False,True,True,False,True,True,False,7.3,0.6,High,False,1.93
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-40831,6.5,Medium,N,L,L,N,U,N,N,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""L"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""N"",
  ""I"": ""N"",
  ""A"": ""L""
}",success,N,L,L,N,U,N,N,L,True,True,True,True,True,True,True,False,False,4.3,2.2,Medium,True,2.27
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-40831,6.5,Medium,N,L,L,N,U,N,N,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""N"", ""A"": ""H""}",success,N,L,L,N,U,N,N,H,True,True,True,True,True,True,True,True,True,6.5,0.0,Medium,True,1.93
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-40935,4.3,Medium,N,L,L,N,U,N,N,L,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""L"", ""A"": ""L""}",success,N,L,N,N,U,N,L,L,True,True,False,True,True,True,False,True,False,6.5,2.2,Medium,True,1.91
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-40935,4.3,Medium,N,L,L,N,U,N,N,L,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""N"", ""A"": ""H""}",success,N,L,L,N,U,N,N,H,True,True,True,True,True,True,True,False,False,6.5,2.2,Medium,True,1.97
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-40939,4.6,Medium,P,L,N,N,U,N,N,H,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"{
  ""AV"": ""L"",
  ""AC"": ""L"",
  ""PR"": ""L"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""N"",
  ""I"": ""N"",
  ""A"": ""H""
}",success,L,L,L,N,U,N,N,H,False,True,False,True,True,True,True,True,False,5.5,0.9,Medium,True,2.29
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-40939,4.6,Medium,P,L,N,N,U,N,N,H,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"{""AV"": ""P"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""N"", ""A"": ""H""}",success,P,L,N,N,U,N,N,H,True,True,True,True,True,True,True,True,True,4.6,0.0,Medium,True,1.95
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-40940,4.9,Medium,N,L,H,N,U,H,N,N,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""N"",
  ""A"": ""H""
}",success,N,L,N,N,U,H,N,H,True,True,False,True,True,True,True,False,False,9.1,4.2,Critical,False,2.28
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-40940,4.9,Medium,N,L,H,N,U,H,N,N,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""N"", ""A"": ""N""}",success,N,L,N,N,U,H,N,N,True,True,False,True,True,True,True,True,False,7.5,2.6,High,False,1.94
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-40941,4.3,Medium,N,L,L,N,U,L,N,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""N"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""L"",
  ""I"": ""L"",
  ""A"": ""L""
}",success,N,L,N,N,U,L,L,L,True,True,False,True,True,True,False,False,False,7.3,3.0,High,False,2.28
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-40941,4.3,Medium,N,L,L,N,U,L,N,N,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""N"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""N"", ""A"": ""N""}",success,N,L,N,N,U,L,N,N,True,True,False,True,True,True,True,True,False,5.3,1.0,Medium,True,1.97
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-41692,6.8,Medium,N,L,H,N,C,H,N,N,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:N/A:N,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""L"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""H"",
  ""I"": ""H"",
  ""A"": ""H""
}",success,N,L,L,N,U,H,H,H,True,True,False,True,False,True,False,False,False,8.8,2.0,High,False,2.3
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-41692,6.8,Medium,N,L,H,N,C,H,N,N,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:N/A:N,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""H"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,H,N,U,H,H,H,True,True,True,True,False,True,False,False,False,7.2,0.4,High,False,1.94
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-41693,4.3,Medium,N,L,L,N,U,N,N,L,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,"{
  ""AV"": ""N"",
  ""AC"": ""L"",
  ""PR"": ""L"",
  ""UI"": ""N"",
  ""S"": ""U"",
  ""C"": ""L"",
  ""I"": ""L"",
  ""A"": ""L""
}",success,N,L,L,N,U,L,L,L,True,True,True,True,True,False,False,True,False,6.3,2.0,Medium,True,2.27
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-41693,4.3,Medium,N,L,L,N,U,N,N,L,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""L"", ""I"": ""L"", ""A"": ""L""}",success,N,L,L,N,U,L,L,L,True,True,True,True,True,False,False,True,False,6.3,2.0,Medium,True,1.93
phase2,main_400,llama3.1,zero_shot,0.7,1,CVE-2025-41694,6.5,Medium,N,L,L,N,U,N,N,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""H"", ""I"": ""H"", ""A"": ""H""}",success,N,L,L,N,U,H,H,H,True,True,True,True,True,False,False,True,False,8.8,2.3,High,False,1.9
phase2,main_400,llama3.1,few_shot,0.7,1,CVE-2025-41694,6.5,Medium,N,L,L,N,U,N,N,H,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"{""AV"": ""N"", ""AC"": ""L"", ""PR"": ""L"", ""UI"": ""N"", ""S"": ""U"", ""C"": ""N"", ""I"": ""N"", ""A"": ""H""}",success,N,L,L,N,U,N,N,H,True,True,True,True,True,True,True,True,True,6.5,0.0,Medium,True,1.99
